id_hogar,sexo,edad,genero,ascendencia,parentesco,estado_laboral,nper,sueldo,busca_otro_trabajo,actividad,asistencia alguna vez a enseñanza,edu preescolar,edu primaria,edu media,edu técnica,edu univ o simil,edu terciario no uni,edu posgrado,edu mag prof,parentesco_num,es_madre,hijos
13336,Femenino,36.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,15130.0,No,Actividades de alojamiento en hoteles,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13341,Femenino,36.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Actividades de alojamiento en hoteles,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13355,Femenino,61.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
13356,Femenino,47.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,22000.0,No,Instalaciones de residencias con cuidado de enfermeros,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13360,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,26000.0,No,Instituciones dedicadas al cuidado del adulto mayor y discap,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13364,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,24000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13366,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,24000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13371,Femenino,28.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,17500.0,No,Instalaciones de residencias con cuidado de enfermeros,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,3
13376,Femenino,28.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,9000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,3
13377,Femenino,28.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Instalaciones de residencias con cuidado de enfermeros,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,3
13392,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,28000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,"Sí, asistió",6,madre,2
13393,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,38000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,"Sí, asistió",6,madre,2
13394,Femenino,45.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,"Sí, asistió",6,madre,2
134,Femenino,61.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,32000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,0
13401,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Actividades de oficinas centrales,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
13402,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,"Producción, transmisión y distribución de energía eléctrica",Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
13403,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Actividades de arquitectura e ingeniería,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,0
13419,Femenino,53.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,22000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13423,Femenino,34.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,45000.0,No,Actividades de apoyo a la agricultura,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13437,Femenino,34.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,45000.0,No,"Comercio al por menor de productos textiles, prendas de vest",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13441,Femenino,34.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,45000.0,No,"Comercio al por menor de computadoras, unidades periféricas",Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13454,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,20200.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,4
13455,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,23000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,4
13456,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,23000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,4
13466,Femenino,50.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
13501,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Cultivo de frutas con pepita y con hueso,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13512,Femenino,42.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Cultivo de frutas con pepita y con hueso,Sí,No asistió,"Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13545,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,10000.0,Sí,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13549,Femenino,49.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,29000.0,No,Enseñanza secundaria de formación general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,1
13568,Femenino,51.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,8500.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13571,Femenino,51.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,8500.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13577,Femenino,51.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,8500.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13583,Femenino,51.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,13000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13585,Femenino,29.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,14000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13588,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,43000.0,No,Manipulación de carga,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
13589,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Actividades de agencias de colocación de empleados,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
1359,Femenino,62.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,50000.0,No,Otros tipos de intermediación monetaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
13590,Femenino,29.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,13000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13592,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Comercio al por mayor de otros artículos domésticos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
13593,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,17600.0,No,Actividades de agencias de colocación de empleados,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13594,Femenino,29.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,13000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13595,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,26000.0,No,Comercio al por mayor de otros artículos domésticos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
13596,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16760.0,Sí,Actividades de agencias de colocación de empleados,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13598,Femenino,48.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Comercio al por mayor de otros artículos domésticos,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,0
13599,Femenino,24.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,17600.0,No,Actividades de agencias de trabajo temporal,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,1
13600,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,1
13601,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,1
13602,Femenino,44.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,26000.0,No,Enseñanza pre primaria y primaria,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,1
13603,Femenino,46.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,15000.0,No,Telecomunicaciones,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
13605,Femenino,46.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Actividades de oficinas centrales,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
13606,Femenino,46.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,12000.0,No,Actividades de oficinas centrales,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
13611,Femenino,32.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13612,Femenino,32.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13613,Femenino,32.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13615,Femenino,32.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,3
13629,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,47000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,2
13630,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,47000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,2
13631,Femenino,35.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,47000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,No asistió,6,madre,2
13633,Femenino,49.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,6500.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,No asistió,No asistió,6,madre,4
13636,Femenino,37.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,21000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
13637,Femenino,37.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,18000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
13638,Femenino,37.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,19000.0,No,Actividades de hospitales,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,2
13639,Femenino,58.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,17500.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13641,Femenino,55.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13643,Femenino,41.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
13644,Femenino,59.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13645,Femenino,55.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,17500.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13647,Femenino,55.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,No asistió,"Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,1
13649,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
13652,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
13653,Femenino,42.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,16000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,1
13654,Femenino,45.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,17000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,No asistió,6,madre,2
1366,Femenino,27.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,No asistió,"Sí, asistió",6,madre,0
13673,Femenino,31.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,0
13682,Femenino,32.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,0
13686,Femenino,31.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,25000.0,No,Enseñanza pre primaria y primaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,Asiste actualmente,6,madre,0
1369,Femenino,46.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,7200.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,2
13714,Femenino,40.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,22000.0,No,Actividades de embalaje,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13717,Femenino,40.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Actividades de embalaje,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13720,Femenino,40.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,20000.0,No,Comercio al por menor en almacenes no especializados,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13722,Femenino,48.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,24000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,5
13726,Femenino,48.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,8000.0,No,Actividades de los hogares en calidad de empleadores de pers,Sí,"Sí, asistió","Sí, asistió",No asistió,No asistió,0.0,0.0,0.0,0.0,6,madre,5
1373,Femenino,55.0,Mujer,Blanca,Jefe/a de hogar,Ocupados,1.0,60000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió","Sí, asistió",0.0,0.0,0.0,0.0,6,madre,1
13741,Femenino,23.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,13000.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,0
13742,Femenino,46.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
13744,Femenino,27.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,13000.0,Sí,Otros tipos de intermediación monetaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13745,Femenino,23.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,13800.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,0
13746,Femenino,46.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
13747,Femenino,28.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,15000.0,Sí,Otros tipos de intermediación monetaria,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,0.0,0.0,0.0,0.0,6,madre,2
13748,Femenino,23.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,14200.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,0
13749,Femenino,46.0,Mujer,Asiática o amarilla,Jefe/a de hogar,Ocupados,1.0,40000.0,No,Actividades de la administración pública en general,Sí,"Sí, asistió","Sí, asistió","Sí, asistió",No asistió,No asistió,No asistió,0.0,No asistió,6,madre,2
13750,Femenino,23.0,Mujer,Afro o negra,Jefe/a de hogar,Ocupados,1.0,14600.0,No,Otras actividades de limpieza industrial y de edificios,Sí,"Sí, asistió","Sí, asistió",Asiste actualmente,No asistió,0.0,0.0,0.0,0.0,6,madre,0
